0.004041129   0.4939
0.004432437   0.4985
0.004861621   0.5030
0.005332389   0.5078
0.005848748   0.5126
0.006415117   0.5175
0.007036347   0.5226
0.007717743   0.5278
0.008465144   0.5331
0.009284944   0.5386
0.010184147   0.5441
0.011170475   0.5499
0.012252334   0.5557
0.013439008   0.5617
0.014740646   0.5679
0.016168396   0.5742
0.017734482   0.5807
0.019452302   0.5874
0.021336571   0.5942
0.023403351   0.6010
0.025887385   0.6094
0.028395131   0.6166
0.031146020   0.6243
0.034163557   0.6322
0.037316148   0.6396
0.040760395   0.6482
0.044709689   0.6565
0.049041425   0.6646
0.053567963   0.6733
0.058512506   0.6822
0.063644684   0.6900
0.069228720   0.6996
0.075618992   0.7087
0.081907832   0.7172
0.088347760   0.7255
0.095294328   0.7340
0.102787198   0.7426
0.111336558   0.7518
0.120598761   0.7620
0.130081650   0.7708
0.140311462   0.7802
0.150709920   0.7888
0.161202811   0.7983
0.170978095   0.8051
0.182882774   0.8148
0.197266227   0.8246
0.210999338   0.8337
0.223796269   0.8411
0.239378955   0.8509
0.256045036   0.8603
0.271575738   0.8682
0.290482487   0.8774
0.312016132   0.8873
0.332339225   0.8963
0.352495232   0.9037
0.378629499   0.9143
0.406693955   0.9236
0.435005879   0.9325
0.463328599   0.9398
0.499771932   0.9501
0.541340547   0.9593
0.583903107   0.9676
0.635125991   0.9763
0.693745895   0.9848
0.735793820   0.9897
